Name of Issuer,CUSIP,Value,Shares,Ratio
ALPHABET INC,02079K107,10696,8000,0.12996670635981433
BLACKBERRY LTD,09228F103,5778,900000,0.07020826751561399
CENOVUS ENERGY INC,15135U109,6090,600000,0.07399936814989429
COVETRUS INC,22304C100,7338,555900,0.08916377068701548
GAMESTOP CORP NEW,36467W109,14288,2350000,0.17361296750832342
MAXAR TECHNOLOGIES INC,57778K105,10186,650000,0.12376971493839461
QORVO INC,74736K101,8717,75000,0.10591994945199154
SPORTSMANS WHSE HLDGS INC,84920Y106,5543,690294,0.06735279107633235
TAILORED BRANDS INC,87403A107,13662,3300000,0.16600646431261998
