Name of Issuer,CUSIP,Value,Shares,Ratio
AUTOMATIC DATA PROCESSING IN,053015103,643676,4029526,0.09583339226678915
CHIPOTLE MEXICAN GRILL INC,169656105,1323102,1862710,0.19698940612198257
HILTON WORLDWIDE HLDGS INC,43300A203,911405,10966251,0.1356940959099189
HOWARD HUGHES CORP,44267D107,131427,1194793,0.01956744580417368
LOWES COS INC,548661107,1019717,9315033,0.15182007603532435
RESTAURANT BRANDS INTL INC,76131D103,1194293,18342703,0.17781173999105204
STARBUCKS CORP,855244109,742958,9994049,0.11061494517699764
UNITED TECHNOLOGIES CORP,913017109,750037,5819203,0.11166889869376166
