Name of Issuer,CUSIP,Value,Shares,Ratio
ACTAVIS PLC,G0083B108,401298,1348358,0.026806172571156948
AIR PRODS & CHEMS INC,009158106,3108664,20549076,0.20765461988283782
CANADIAN PAC RY LTD,13645T100,2547001,13940890,0.1701362786380927
HOWARD HUGHES CORP,44267D107,553114,3568017,0.03694727941709878
PLATFORM SPECIALTY PRODS COR,72766Q105,1096642,42737394,0.0732542267860261
RESTAURANT BRANDS INTL INC,76131D103,1459733,38003984,0.09750822258225221
VALEANT PHARMACEUTICALS INTL,91911K102,3867913,19473933,0.2583714430877338
ZOETIS INC,98978V103,1935993,41823145,0.1293217570348017
