Name of Issuer,CUSIP,Value,Shares,Ratio
AIR PRODS & CHEMS INC,009158106,2811730,20549076,0.19463951992245793
CANADIAN PAC RY LTD,13645T100,2233749,13940890,0.15462929690520444
HOWARD HUGHES CORP,44267D107,512153,3568017,0.035453337997192684
PLATFORM SPECIALTY PRODS COR,72766Q105,1093223,42737394,0.07567739430464135
RESTAURANT BRANDS INTL INC,76131D103,1452132,38003984,0.10052255207435944
VALEANT PHARMACEUTICALS INTL,91911K102,4326134,19473933,0.29947279606513516
ZOETIS INC,98978V103,2016712,41823145,0.139605102731009
