Name of Issuer,CUSIP,Value,Shares,Ratio
AIR PRODS & CHEMS INC,009158106,2675079,20549076,0.19925156618278642
ALLERGAN INC,018490102,5145867,28878538,0.3832866465320526
BURGER KING WORLDWIDE INC,121220107,1138584,38387865,0.08480670859838596
CANADIAN PAC RY LTD,13645T100,2892316,13940890,0.21543232663242173
HOWARD HUGHES CORP,44267D107,535203,3568017,0.039864256710073175
PLATFORM SPECIALTY PRODS COR,72766Q105,834000,33333330,0.06211996213810653
ZOETIS INC,98978V103,204587,5536862,0.015238533206173622
