Name of Issuer,CUSIP,Value,Shares,Ratio
AUTOMATIC DATA PROCESSING IN,053015103,1031089,8798442,0.17557228901301813
CHIPOTLE MEXICAN GRILL INC,169656105,833118,2882463,0.1418620839500253
HOWARD HUGHES CORP,44267D107,617564,4704534,0.10515787200914327
MONDELEZ INTL INC,609207105,995374,23256402,0.1694907923603529
NIKE INC,654106103,365043,5836020,0.06215897473271384
PLATFORM SPECIALTY PRODS COR,72766Q105,401279,40451506,0.06832918648424617
RESTAURANT BRANDS INTL INC,76131D103,1629265,26500729,0.27742880145050036
