Name of Issuer,CUSIP,Value,Shares,Ratio
AUTOMATIC DATA PROCESSING IN,053015103,961846,8798442,0.18807536420505297
CHIPOTLE MEXICAN GRILL INC,169656105,887309,2882463,0.1735007094040224
HOWARD HUGHES CORP,44267D107,554806,4704534,0.10848445646511876
MONDELEZ INTL INC,609207105,566290,13927445,0.11072999003549366
PLATFORM SPECIALTY PRODS COR,72766Q105,451034,40451506,0.08819331142289083
RESTAURANT BRANDS INTL INC,76131D103,1692867,26500729,0.3310161684674214
