Name of Issuer,CUSIP,Value,Shares,Ratio
AIR PRODS & CHEMS INC,009158106,2621651,20549076,0.1879312169069429
CANADIAN PAC RY LTD,13645T100,2001494,13940890,0.1434756964416487
HOWARD HUGHES CORP,44267D107,409394,3568017,0.029347122334132565
MONDELEZ INTL INC,609207105,1815749,43366342,0.13016069612910514
PLATFORM SPECIALTY PRODS COR,72766Q105,540628,42737394,0.038754539766722086
RESTAURANT BRANDS INTL INC,76131D103,1365103,38003984,0.0978564530493641
VALEANT PHARMACEUTICALS INTL,91911K102,3473760,19473933,0.24901405413713035
ZOETIS INC,98978V103,1722277,41823145,0.12346022123495418
