Name of Issuer,CUSIP,Value,Shares,Ratio
AIR PRODS & CHEMS INC,009158106,308480,2280138,0.05175201577523842
CHIPOTLE MEXICAN GRILL INC,169656105,1284195,2882463,0.21544242705680205
HOWARD HUGHES CORP,44267D107,418350,3568017,0.07018430951624414
MONDELEZ INTL INC,609207105,859111,19942225,0.14412839089951002
NOMAD HLDGS LTD,G6564A105,381667,33333334,0.06403020164966261
PLATFORM SPECIALTY PRODS COR,72766Q105,526679,40451506,0.08835807804877721
RESTAURANT BRANDS INTL INC,76131D103,2182252,39150551,0.36610457705376553
