Name of Issuer,CUSIP,Value,Shares,Ratio
AUTOMATIC DATA PROCESSING IN,053015103,179394,1750867,0.02982683397519701
CHIPOTLE MEXICAN GRILL INC,169656105,1199393,2882463,0.19941634548543133
HOWARD HUGHES CORP,44267D107,577905,4704534,0.0960850222885728
MONDELEZ INTL INC,609207105,626092,14496225,0.10409680444830399
NOMAD FOODS LTD,G6564A105,470333,33333334,0.078199629330169
PLATFORM SPECIALTY PRODS COR,72766Q105,512925,40451506,0.08528116222798938
RESTAURANT BRANDS INTL INC,76131D103,2448475,39150551,0.4070942022443365
