Name of Issuer,CUSIP,Value,Shares,Ratio
AIR PRODS & CHEMS INC,009158106,2296976,20549076,0.27905670316512166
BEAM INC,073730103,1416910,20818545,0.17213860017766514
BURGER KING WORLDWIDE INC,121220107,877547,38387865,0.10661207286991375
CANADIAN PAC RY LTD,13645T100,2596634,17159888,0.31546177381324947
GENERAL GROWTH PPTYS INC NEW,370023103,554419,27624282,0.0673556616665144
HOWARD HUGHES CORP,44267D107,428519,3568017,0.05206023022600792
PROCTER & GAMBLE CO,742718109,60211,739605,0.007314958081527686
