Name of Issuer,CUSIP,Value,Shares,Ratio
AUTOMATIC DATA PROCESSING IN,053015103,666202,4029526,0.09931453498590713
BERKSHIRE HATHAWAY INC DEL,084670702,748866,3512997,0.11163772933247923
CHIPOTLE MEXICAN GRILL INC,169656105,1306513,1782710,0.194769350809578
HILTON WORLDWIDE HLDGS INC,43300A203,1071841,10966251,0.1597854562037185
HOWARD HUGHES CORP,44267D107,147963,1194793,0.022057689019426206
LOWES COS INC,548661107,898153,8900535,0.13389279458962514
RESTAURANT BRANDS INTL INC,76131D103,1087680,15641065,0.16214666634665081
STARBUCKS CORP,855244109,780783,9313890,0.11639577871261499
