Name of Issuer,CUSIP,Value,Shares
AIR PRODS & CHEMS INC,009158106,556693,3870760
CHIPOTLE MEXICAN GRILL INC,169656105,1087611,2882463
HOWARD HUGHES CORP,44267D107,407111,3568017
MONDELEZ INTL INC,609207105,1017029,22942225
NOMAD HLDGS LTD,G6564A105,319000,33333334
PLATFORM SPECIALTY PRODS COR,72766Q105,396829,40451506
RESTAURANT BRANDS INTL INC,76131D103,1865915,39150551
VALEANT PHARMACEUTICALS INTL,91911K102,263022,18114432
