Name of Issuer,CUSIP,Value,Shares
AUTOMATIC DATA PROCESSING IN,053015103,666202,4029526
BERKSHIRE HATHAWAY INC DEL,084670702,748866,3512997
CHIPOTLE MEXICAN GRILL INC,169656105,1306513,1782710
HILTON WORLDWIDE HLDGS INC,43300A203,1071841,10966251
HOWARD HUGHES CORP,44267D107,147963,1194793
LOWES COS INC,548661107,898153,8900535
RESTAURANT BRANDS INTL INC,76131D103,1087680,15641065
STARBUCKS CORP,855244109,780783,9313890
