Name of Issuer,CUSIP,Value,Shares
ACTAVIS PLC,G0083B108,401298,1348358
AIR PRODS & CHEMS INC,009158106,3108664,20549076
CANADIAN PAC RY LTD,13645T100,2547001,13940890
HOWARD HUGHES CORP,44267D107,553114,3568017
PLATFORM SPECIALTY PRODS COR,72766Q105,1096642,42737394
RESTAURANT BRANDS INTL INC,76131D103,1459733,38003984
VALEANT PHARMACEUTICALS INTL,91911K102,3867913,19473933
ZOETIS INC,98978V103,1935993,41823145
