Name of Issuer,CUSIP,Value,Shares
AUTOMATIC DATA PROCESSING IN,053015103,566790,4225365
CHIPOTLE MEXICAN GRILL INC,169656105,1243408,2882463
HOWARD HUGHES CORP,44267D107,292101,2204534
LOWES COS INC,548661107,737370,7715501
MONDELEZ INTL INC,609207105,671240,16371713
PLATFORM SPECIALTY PRODS COR,72766Q105,469237,40451506
RESTAURANT BRANDS INTL INC,76131D103,1256888,20843919
UNITED TECHNOLOGIES CORP,913017109,567713,4540615
