Name of Issuer,CUSIP,Value,Shares
AUTOMATIC DATA PROCESSING IN,053015103,901253,7941957
CHIPOTLE MEXICAN GRILL INC,169656105,931353,2882463
HOWARD HUGHES CORP,44267D107,306717,2204534
MONDELEZ INTL INC,609207105,674215,16156591
PLATFORM SPECIALTY PRODS COR,72766Q105,389548,40451506
RESTAURANT BRANDS INTL INC,76131D103,1384311,24320295
UNITED TECHNOLOGIES CORP,913017109,244647,1944420
