Name of Issuer,CUSIP,Value,Shares
AUTOMATIC DATA PROCESSING IN,053015103,1031089,8798442
CHIPOTLE MEXICAN GRILL INC,169656105,833118,2882463
HOWARD HUGHES CORP,44267D107,617564,4704534
MONDELEZ INTL INC,609207105,995374,23256402
NIKE INC,654106103,365043,5836020
PLATFORM SPECIALTY PRODS COR,72766Q105,401279,40451506
RESTAURANT BRANDS INTL INC,76131D103,1629265,26500729
