Name of Issuer,CUSIP,Value,Shares
AIR PRODS & CHEMS INC,009158106,2811730,20549076
CANADIAN PAC RY LTD,13645T100,2233749,13940890
HOWARD HUGHES CORP,44267D107,512153,3568017
PLATFORM SPECIALTY PRODS COR,72766Q105,1093223,42737394
RESTAURANT BRANDS INTL INC,76131D103,1452132,38003984
VALEANT PHARMACEUTICALS INTL,91911K102,4326134,19473933
ZOETIS INC,98978V103,2016712,41823145
