Name of Issuer,CUSIP,Value,Shares
AIR PRODS & CHEMS INC,009158106,2621651,20549076
CANADIAN PAC RY LTD,13645T100,2001494,13940890
HOWARD HUGHES CORP,44267D107,409394,3568017
MONDELEZ INTL INC,609207105,1815749,43366342
PLATFORM SPECIALTY PRODS COR,72766Q105,540628,42737394
RESTAURANT BRANDS INTL INC,76131D103,1365103,38003984
VALEANT PHARMACEUTICALS INTL,91911K102,3473760,19473933
ZOETIS INC,98978V103,1722277,41823145
