Name of Issuer,CUSIP,Value,Shares
AUTOMATIC DATA PROCESSING IN,053015103,179394,1750867
CHIPOTLE MEXICAN GRILL INC,169656105,1199393,2882463
HOWARD HUGHES CORP,44267D107,577905,4704534
MONDELEZ INTL INC,609207105,626092,14496225
NOMAD FOODS LTD,G6564A105,470333,33333334
PLATFORM SPECIALTY PRODS COR,72766Q105,512925,40451506
RESTAURANT BRANDS INTL INC,76131D103,2448475,39150551
