Name of Issuer,CUSIP,Value,Shares
AIR PRODS & CHEMS INC,009158106,2963793,20549076
ALLERGAN INC,018490102,5662543,26635978
CANADIAN PAC RY LTD,13645T100,2686270,13940890
HOWARD HUGHES CORP,44267D107,465341,3568017
PLATFORM SPECIALTY PRODS COR,72766Q105,992362,42737394
RESTAURANT BRANDS INTL INC,76131D103,1483676,38003984
ZOETIS INC,98978V103,1788742,41569646
