Name of Issuer,CUSIP,Value,Shares
AIR PRODS & CHEMS INC,009158106,2446162,20549076
ALLERGAN INC,018490102,74141,597431
APARTMENT INVT & MGMT CO,03748R101,113307,3749393
BEAM INC,073730103,971990,11668545
BURGER KING WORLDWIDE INC,121220107,1019198,38387865
CANADIAN PAC RY LTD,13645T100,2581362,17159888
HOME PROPERTIES INC,437306103,28484,473778
HOWARD HUGHES CORP,44267D107,509192,3568017
PLATFORM SPECIALTY PRODS COR,72766Q105,635000,33333330
