Name of Issuer,CUSIP,Value,Shares
AIR PRODS & CHEMS INC,009158106,308480,2280138
CHIPOTLE MEXICAN GRILL INC,169656105,1284195,2882463
HOWARD HUGHES CORP,44267D107,418350,3568017
MONDELEZ INTL INC,609207105,859111,19942225
NOMAD HLDGS LTD,G6564A105,381667,33333334
PLATFORM SPECIALTY PRODS COR,72766Q105,526679,40451506
RESTAURANT BRANDS INTL INC,76131D103,2182252,39150551
