Name of Issuer,CUSIP,Value,Shares
AIR PRODS & CHEMS INC,009158106,1094944,7601140
CANADIAN PAC RY LTD,13645T100,1849817,13940890
HOWARD HUGHES CORP,44267D107,377817,3568017
MONDELEZ INTL INC,609207105,920442,22942225
NOMAD HLDGS LTD,G6564A105,300333,33333334
PLATFORM SPECIALTY PRODS COR,72766Q105,367542,42737394
RESTAURANT BRANDS INTL INC,76131D103,1520216,39150551
VALEANT PHARMACEUTICALS INTL,91911K102,567847,21591122
ZOETIS INC,98978V103,1854020,41823145
