Name of Issuer,CUSIP,Value,Shares
AIR PRODS & CHEMS INC,009158106,2673640,20549076
CANADIAN PAC RY LTD,13645T100,1778858,13940890
HOWARD HUGHES CORP,44267D107,403757,3568017
MONDELEZ INTL INC,609207105,1944547,43366342
PLATFORM SPECIALTY PRODS COR,72766Q105,548321,42737394
RESTAURANT BRANDS INTL INC,76131D103,1419829,38003984
VALEANT PHARMACEUTICALS INTL,91911K102,1686488,16591122
ZOETIS INC,98978V103,2004165,41823145
