Name of Issuer,CUSIP,Value,Shares
ALPHABET INC,02079K107,9752,8000
BED BATH & BEYOND INC,075896100,7980,750000
CANADIAN NAT RES LTD,136385101,3995,150000
GAMESTOP CORP NEW,36467W109,16560,3000000
NUVECTRA CORP,67075N108,263,193491
SPORTSMANS WHSE HLDGS INC,84920Y106,8418,1625000
TAILORED BRANDS INC,87403A107,12650,2875000
