Name of Issuer,CUSIP,Value,Shares
ALPHABET INC,02079K107,10696,8000
BLACKBERRY LTD,09228F103,5778,900000
CENOVUS ENERGY INC,15135U109,6090,600000
COVETRUS INC,22304C100,7338,555900
GAMESTOP CORP NEW,36467W109,14288,2350000
MAXAR TECHNOLOGIES INC,57778K105,10186,650000
QORVO INC,74736K101,8717,75000
SPORTSMANS WHSE HLDGS INC,84920Y106,5543,690294
TAILORED BRANDS INC,87403A107,13662,3300000
